time_seconds,mem_total_kb,mem_used_kb,mem_free_kb,mem_available_kb,buffers_kb,cached_kb,swap_used_kb,mem_used_fraction,pgfault_delta,pgmajfault_delta,pgpgin_delta,pgpgout_delta,pswpin_delta,pswpout_delta,pgalloc_normal_delta,pgfree_delta,pgreuse_delta,cache_references,cache_misses,llc_loads,llc_load_misses,llc_stores,llc_store_misses,dtlb_loads,dtlb_load_misses,dtlb_stores,dtlb_store_misses,itlb_loads,itlb_load_misses,cycles,instructions,cache_miss_rate,dtlb_miss_rate,ipc
1.967381477355957,7512840,4551012,2197240,2961828,27472,887392,587520,0.6057645311227179,11568,43,9480,0,0,0,6749,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.068796396255493,7512840,4584460,2153288,2928380,27472,898060,587520,0.6102166424414736,6437,60,10716,0,0,0,5189,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.1696417331695557,7512840,4611072,2110160,2901768,27472,914440,587520,0.6137588448576038,5369,118,16324,0,0,0,2213,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.270409345626831,7512840,4640152,2066308,2872688,27472,929400,587520,0.617629551541095,6627,101,14860,0,0,0,2620,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.3713126182556152,7512840,4661564,2029072,2851276,27472,945052,587520,0.6204796055819104,5646,122,15764,0,0,0,2103,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.4721317291259766,7512840,4688220,1987992,2824620,27472,959468,587520,0.6240276646381395,6883,116,14484,0,0,0,2624,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.572939872741699,7512840,4727828,1936516,2785012,27472,971336,587520,0.6292997055707296,7463,94,11740,0,0,0,4154,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.67366361618042,7512840,4759420,1891212,2753420,27472,985040,587520,0.6335047731616805,7693,111,13656,0,0,0,3133,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.774474859237671,7512840,4771516,1842952,2741324,27472,1021212,587520,0.6351148167670282,1775,214,36300,0,0,0,2104,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.8753011226654053,7512840,4779252,1819736,2733588,27472,1036864,587520,0.6361445205807658,2855,167,15508,0,0,0,39,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2.976022243499756,7512840,4791352,1800584,2721488,27472,1043744,587520,0.6377550966079405,3799,63,6916,0,0,0,46,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.0768771171569824,7512840,4804852,1771004,2707988,27472,1059992,587520,0.6395520202746232,3270,114,16240,0,0,0,1637,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.1775925159454346,7512840,4883656,1681020,2629184,27480,1070992,587520,0.6500412626916053,8901,52,11212,28,0,0,6250,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.278351306915283,7512840,4890408,1658528,2622432,27480,1086728,587520,0.6509399907358602,2455,112,15788,0,0,0,2181,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.3790786266326904,7512840,4900412,1635624,2612428,27480,1099800,587520,0.6522715777256004,2648,83,13056,0,0,0,2134,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.479844570159912,7512840,4910432,1614768,2602408,27480,1110464,587520,0.6536052944026494,3042,84,10744,0,0,0,1050,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.5804898738861084,7512840,4931836,1580808,2581004,27480,1123192,587520,0.6564542835998105,5547,89,12716,0,0,0,2083,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.6813242435455322,7512840,5010876,1492672,2501964,27480,1132308,587520,0.6669749389045954,9044,53,9108,0,0,0,6739,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.782136917114258,7512840,5018452,1476112,2494388,27480,1141092,587520,0.6679833458452463,2330,80,8712,0,0,0,1615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.8829147815704346,7512840,5036140,1446988,2476700,27480,1152568,587520,0.6703377151649709,4332,70,11436,0,0,0,2817,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3.983891725540161,7512840,5055980,1417052,2456860,27480,1162592,587520,0.6729785274277105,4480,81,10056,0,0,0,2202,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.084778785705566,7512840,5074380,1391152,2438460,27480,1170116,587520,0.6754276678326705,4526,60,7252,0,0,0,1989,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.185626983642578,7512840,5108996,1349180,2403844,27480,1177472,587520,0.6800352463249584,5949,58,7380,0,0,0,2531,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.286439418792725,7512840,5144000,1305492,2368840,27480,1186156,587520,0.6846944697344812,8026,52,8688,0,0,0,3754,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.38748574256897,7512840,5162792,1279120,2350048,27480,1193612,587520,0.6871957874785035,3896,70,7596,0,0,0,2301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.488347291946411,7512840,5201332,1233372,2311508,27480,1200956,587520,0.6923256717832404,4269,58,7208,0,0,0,1921,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.589145183563232,7512840,5240872,1188096,2271968,27480,1206676,587520,0.6975886615447687,6726,42,5788,0,0,0,5203,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.69002103805542,7512840,5258532,1163240,2254308,27480,1214000,587520,0.6999393039117031,4086,60,7224,0,0,0,2102,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.790813446044922,7512840,5274956,1141784,2237884,27480,1218916,587520,0.7021254279340435,4363,44,4924,0,0,0,1585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.891695499420166,7512840,5305268,1104844,2207572,27480,1225588,587520,0.7061601205403016,7407,49,6700,0,0,0,3112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4.992493391036987,7512840,5537340,870496,1975500,27480,1227972,587520,0.7370501701087738,3153,17,2348,0,0,0,1469,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
5.093315124511719,7512840,5846996,603720,1665844,27480,1227972,587520,0.7782670734369426,59,0,0,0,0,0,2488,306,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
5.194348573684692,7512840,5801436,741600,1711404,25812,1195616,587520,0.7722027888255307,737,11,720,0,0,0,25258,61630,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
5.446043968200684,7512840,6254908,253504,1257932,23660,1153908,587520,0.8325623865275981,234,0,0,0,0,0,133221,12701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7.424168109893799,7512840,6880988,243580,631852,3712,632460,1178624,0.9158970509154993,9759,2216,1676,876,2204,149926,251694,287645,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7.526686429977417,7512840,6872344,251304,640496,3712,632636,1190912,0.9147464873469953,4762,1665,12504,0,1554,4687,6232,8419,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7.627887725830078,7512840,6863208,272472,649632,3712,620936,1207296,0.9135304358937499,1071,585,1368,0,572,4684,3036,8337,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7.7322609424591064,7512840,6854764,289104,658076,3712,612852,1224192,0.9124064934166041,1256,709,1744,0,697,4866,3507,7716,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
12.624765157699585,7512840,6743028,292700,769812,4648,618596,1256960,0.8975338220965706,6206,807,6804,40,750,8957,8625,11411,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
18.34475541114807,7512840,6742072,293488,770768,4656,618788,1255936,0.8974065732798782,2256,240,88,12,239,0,588,826,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
24.06349229812622,7512840,6742284,293236,770556,4664,618788,1255936,0.8974347916367179,488,36,0,12,36,0,778,757,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
29.781632661819458,7512840,6727204,307096,785636,4808,619860,1255680,0.895427561348305,2944,53,1216,12,44,0,597,4157,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
35.5015344619751,7512840,6728768,304324,784072,4816,621092,1252096,0.8956357382827267,3272,904,1224,40,886,0,2288,1123,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
41.22263240814209,7512840,6729484,303568,783356,4824,621092,1252096,0.8957310417897892,422,7,0,68,7,0,740,727,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
46.941972494125366,7512840,6733264,299788,779576,4832,621084,1248000,0.8962341804164603,2878,1052,0,12,1052,0,1502,496,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
52.66142916679382,7512840,6733752,299284,779088,4840,621092,1248000,0.8962991358793745,380,2,0,12,2,0,725,717,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
58.382445335388184,7512840,6733752,299284,779088,4840,621092,1248000,0.8962991358793745,592,20,0,0,20,0,198,185,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
64.10443806648254,7512840,6733952,298780,778888,4848,621436,1248000,0.8963257569707328,451,42,456,16,38,0,893,724,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
69.82545518875122,7512840,6734044,298528,778796,4848,621548,1248000,0.8963380026727575,394,9,0,0,9,0,231,215,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
75.54247069358826,7512840,6734540,298024,778300,4864,621540,1248000,0.8964040229793261,805,2,0,24,2,0,1005,988,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
81.26301980018616,7512840,6735044,297520,777796,4872,621532,1248000,0.8964711081295489,305,0,0,16,0,0,182,179,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
86.98443818092346,7512840,6735272,297268,777568,4880,621548,1248000,0.8965014561736973,317,0,0,12,0,0,691,705,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
92.70472121238708,7512840,6735272,297268,777568,4880,621548,1248000,0.8965014561736973,297,0,0,0,0,0,685,685,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98.42416214942932,7512840,6735776,296764,777064,4888,621540,1248000,0.8965685413239202,301,0,0,12,0,0,175,170,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
104.14368319511414,7512840,6735768,296764,777072,4888,621548,1248000,0.8965674764802658,335,0,0,0,0,0,718,712,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
109.86176180839539,7512840,6736020,296512,776820,4896,621540,1248000,0.8966010190553771,469,2,0,12,2,0,226,209,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
115.58166170120239,7512840,6736264,296260,776576,4904,621540,1248000,0.8966334967868342,600,0,0,16,0,0,862,868,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
121.30097675323486,7512840,6736004,296512,776836,4912,621548,1248000,0.8965988893680685,314,0,0,12,0,0,170,185,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
127.02111315727234,7512840,6736500,296008,776340,4912,621548,1248000,0.896664909674637,310,4,0,0,4,0,692,697,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
132.74263405799866,7512840,6736240,296260,776600,4920,621548,1248000,0.8966303022558713,391,7,0,12,7,0,245,210,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
138.46498703956604,7512840,6736744,295756,776096,4920,621548,1248000,0.8966973874060941,346,2,0,0,2,0,714,708,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
144.181654214859,7512840,6736232,296260,776608,4928,621548,1247744,0.896629237412217,741,56,0,12,56,0,765,759,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
149.90321564674377,7512840,6736484,296008,776356,4928,621548,1247744,0.8966627799873284,302,0,0,4,0,0,172,176,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
155.62227964401245,7512840,6736808,295676,776032,4944,621540,1247488,0.8967059061553287,683,12,0,24,12,0,882,865,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
161.34337162971497,7512840,6736660,295756,776180,4952,621816,1247232,0.8966862065477237,374,17,384,12,13,0,284,175,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
167.06193804740906,7512840,6736832,295252,776008,4952,621932,1247232,0.8967091006862917,301,0,0,0,0,0,682,676,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
172.78202319145203,7512840,6737076,295000,775764,4960,621932,1247232,0.8967415784177488,339,0,0,12,0,0,209,206,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178.50421261787415,7512840,6737320,294748,775520,4968,621932,1247232,0.8967740561492059,377,3,0,12,3,0,730,704,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184.22193312644958,7512840,6737068,295000,775772,4968,621932,1247232,0.8967405135740945,344,1,0,4,1,0,208,222,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
189.94624829292297,7512840,6737324,294464,775516,5252,621932,1246720,0.8967745885710331,2557,136,280,12,136,0,1180,900,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
195.66613745689392,7512840,6737844,293928,774996,5260,621940,1246720,0.8968438034085645,1230,6,0,24,6,0,1031,1040,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
201.3864827156067,7512840,6738088,293676,774752,5268,621940,1246720,0.8968762811400216,303,1,0,12,1,0,181,179,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
207.11252975463867,7512840,6737796,293960,775044,5276,621940,1246720,0.8968374143466386,332,0,0,12,0,0,692,721,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
212.8315396308899,7512840,6738040,289424,774800,6120,625388,1246208,0.8968698920780956,1519,211,4276,56,177,0,1853,604,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
218.5496323108673,7512840,6738024,289424,774816,6128,625396,1246208,0.896867762390787,305,0,0,88,0,0,689,688,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
224.26729321479797,7512840,6738276,289172,774564,6136,625388,1246208,0.8969013049658984,297,0,0,12,0,0,173,166,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
229.9883894920349,7512840,6738496,288920,774344,6148,625408,1246208,0.8969305881663925,298,0,4,20,0,0,691,683,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
235.70493054389954,7512840,6739000,288416,773840,6164,625400,1246208,0.8969976733166153,599,0,0,56,0,0,862,853,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
241.4292631149292,7512840,6739284,288116,773556,6164,625408,1246208,0.897035475266344,532,8,0,0,8,0,369,323,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
247.15047025680542,7512840,6739024,288368,773816,6172,625408,1246208,0.8970008678475783,317,1,0,16,1,0,698,695,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
252.86978912353516,7512840,6739520,287864,773320,6180,625408,1245952,0.8970668881541468,419,12,0,12,12,0,264,234,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
258.59175157546997,7512840,6739500,287832,773340,6188,625452,1245952,0.8970642260450109,587,30,44,20,29,0,1002,931,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
264.31144618988037,7512840,6739988,287344,772852,6188,625452,1245440,0.8971291815079251,454,8,0,0,8,0,310,333,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
270.0281229019165,7512840,6739980,287344,772860,6196,625452,1245440,0.8971281166642707,324,0,0,20,0,0,689,712,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
275.74904346466064,7512840,6739696,287628,773144,6204,625448,1245440,0.897090314714542,620,12,0,20,12,0,339,342,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
281.47087025642395,7512840,6739652,287628,773188,6204,625496,1245440,0.8970844580744433,315,12,44,0,11,0,702,681,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
287.1891131401062,7512840,6739636,287628,773204,6212,625496,1245440,0.8970823283871345,303,0,0,12,0,0,682,684,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
292.9052243232727,7512840,6739636,287628,773204,6220,625488,1245440,0.8970823283871345,297,0,0,12,0,0,171,171,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
298.6250751018524,7512840,6739368,287880,773472,6228,625496,1245440,0.8970466561247145,331,0,0,12,0,0,718,710,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304.3452663421631,7512840,6739116,288132,773724,6236,625488,1245440,0.8970131135496031,361,0,0,12,0,0,213,192,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310.06259846687317,7512840,6739352,287880,773488,6244,625496,1245440,0.8970445264374058,326,5,0,12,5,0,704,709,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315.77631092071533,7512840,6738928,288304,773912,6252,625488,1245440,0.8969880897237263,720,2,0,16,2,0,440,403,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321.48863911628723,7512840,6739344,287880,773496,6252,625496,1245440,0.8970434615937515,300,0,0,0,0,0,688,700,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327.2054922580719,7512840,6739092,288132,773748,6260,625496,1245440,0.8970099190186401,324,0,0,12,0,0,180,197,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
332.92765760421753,7512840,6739084,288132,773756,6268,625488,1245440,0.8970088541749858,299,0,0,12,0,0,684,681,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338.6474757194519,7512840,6739320,287880,773520,6276,625496,1245440,0.8970402670627885,301,0,0,16,0,0,687,686,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344.3683850765228,7512840,6739068,288132,773772,6276,625496,1245440,0.897006724487677,300,0,0,0,0,0,170,183,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350.0900731086731,7512840,6739312,287880,773528,6284,625496,1245440,0.8970392022191341,331,0,0,16,0,0,716,715,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355.8124530315399,7512840,6739060,288132,773780,6300,625488,1245440,0.8970056596440228,670,0,0,24,0,0,386,377,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361.5298361778259,7512840,6739044,288132,773796,6300,625496,1245440,0.8970035299567141,300,0,0,0,0,0,684,680,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367.2484927177429,7512840,6739044,288132,773796,6308,625496,1245440,0.8970035299567141,302,0,0,12,0,0,176,175,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372.9694118499756,7512840,6738784,288384,774056,6308,625496,1245440,0.8969689225379484,398,2,0,0,2,0,764,738,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378.6904399394989,7512840,6739036,288132,773804,6316,625496,1245440,0.8970024651130598,402,6,0,12,6,0,255,232,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384.40901041030884,7512840,6739020,288132,773820,6324,625496,1245440,0.8970003354257511,330,1,0,16,1,0,689,714,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390.1297342777252,7512840,6739272,287880,773568,6324,625496,1245440,0.8970338780008625,299,0,0,0,0,0,685,685,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395.84965801239014,7512840,6739684,287468,773156,6332,625496,1245440,0.8970887174490605,774,60,0,12,60,0,434,367,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
401.57089829444885,7512840,6739516,287628,773324,6340,625488,1245440,0.8970663557323196,301,0,0,12,0,0,682,682,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
407.2904143333435,7512840,6739760,287376,773080,6340,625496,1245440,0.8970988334637767,303,0,0,0,0,0,175,188,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
413.0119194984436,7512840,6739760,287376,773080,6348,625496,1245440,0.8970988334637767,331,0,0,12,0,0,716,710,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
418.7306098937988,7512840,6740004,287124,772836,6348,625496,1245440,0.8971313111952337,362,0,0,4,0,0,206,199,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
424.449346780777,7512840,6739752,287376,773088,6356,625496,1245440,0.8970977686201224,309,0,0,16,0,0,685,691,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
430.17026376724243,7512840,6739996,287124,772844,6356,625496,1245440,0.8971302463515795,305,1,0,0,1,0,688,687,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
435.89002871513367,7512840,6739996,287124,772844,6364,625496,1245440,0.8971302463515795,731,0,0,12,0,0,461,427,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
441.61405873298645,7512840,6740240,286872,772600,6372,625488,1245440,0.8971627240830365,340,0,0,12,0,0,710,707,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
